url,related_products,business_need,industry,employees,company_name_cleaned,Infrastructure,Data,AI,Security,Collaboration,Sustainability,Customer Experience,Supply Chain,Manufacturing,weighted_tone,weighted_article_count,region
https://www.microsoft.com/en/customers/story/1534548947019807225-porsche-informatik-azure-en,"['Azure', 'Azure Data Factory', 'Azure Functions', 'Azure SQL Database', 'Microsoft 365', 'Microsoft Entra ID', 'Azure Key Vault', 'Power BI']",Cloud-scale analytics,Vehicle Supplier,"10,000+ employees",Porsche,1,1,0,0,1,0,0,0,0,-0.124345909,0.000665256,Western Europe
https://www.microsoft.com/en/customers/story/1434232520141623589-tristel-codestone-azure,['Azure'],Modern infrastructure,Chemicals,50-999 employees,Tristel,0,0,0,0,0,0,0,0,1,-0.463768182,6.775596115364558e-07,Western Europe
https://www.microsoft.com/en/customers/story/1729350670604692860-netzsch-azure-synapse-analytics-manufacturing-en-germany,"['Azure', 'Azure AI and Machine Learning', 'Azure Databricks', 'Azure Synapse Analytics', 'Power BI', 'Azure Machine Learning']",Artificial Intelligence,Discrete Manufacturing,"1,000-9,999 employees",Netzsch,0,1,1,0,0,0,0,0,0,0.0209,2.7991774070699954e-07,Western Europe
https://www.microsoft.com/de-de/customers/story/1756709462372888156-basf-outlook-chemicals-en-germany,"['Microsoft Teams', 'Microsoft\xa0Viva\xa0Insights', 'Outlook']",Employee experience,Chemicals,"10,000+ employees",BASF,0,1,0,0,1,0,0,0,0,0.7713538571428572,0.000276826,Western Europe
https://www.microsoft.com/en/customers/story/1756857946254477192-wuerth-it-gmbh-microsoft-365-discrete-manufacturing-en-germany,"['Microsoft 365', 'Microsoft Teams', 'Outlook', 'Word', 'Microsoft Copilot']",Security,Discrete Manufacturing,"1,000-9,999 employees",Wuerth,0,0,1,0,1,0,1,0,0,3.47128,3.043142794446049e-07,Western Europe
https://www.microsoft.com/en/customers/story/1662858799387625481-cognite-data-fusion-microsoft-sustainability-manager-united-states,"['Azure', 'Microsoft Sustainability Manager']",Artificial Intelligence,Discrete Manufacturing,50-999 employees,Cognite,0,1,1,0,0,1,0,0,0,2.7259285714285713,2.434631905761129e-06,North America
https://www.microsoft.com/en/customers/story/1526300620239698008-franz-morat-group-manufacturing-azure-stack-hci,"['Azure', 'Azure Automation']",High-performance computing,Discrete Manufacturing,50-999 employees,Franz Morat,0,0,0,0,0,0,0,0,1,0.2402,1.803591274307378e-07,Western Europe
https://www.microsoft.com/en/customers/story/1554474418489049276-accuride-bechtle-teams-en,"['Exchange Online', 'Microsoft 365', 'Microsoft Teams', 'Power Automate', 'Power BI']",Employee experience,Vehicle Supplier,"1,000-9,999 employees",Accuride,0,0,0,0,1,0,0,0,1,0.62055,8.929637841722218e-07,Western Europe
https://www.microsoft.com/en/customers/story/1708695620997844688-mastery-logistics-systems-azure-manufacturing-en-united-states,"['Azure', 'GitHub']",Modern infrastructure,Discrete Manufacturing,50-999 employees,Mastery,1,0,0,0,0,0,0,1,0,2.3026134609389617,0.001151291,North America
https://www.microsoft.com/en/customers/story/21405-tekion-corp-azure,"['Azure Kubernetes Service', 'Azure OpenAI Service', 'Azure', 'Azure Database for PostgreSQL', 'Azure Cosmos DB', 'Azure SQL']",Customer experience,Automotive,"1,000-9,999 employees",Tekion,1,0,1,0,0,0,1,0,0,2.286871428571428,4.113160252377864e-07,North America
https://www.microsoft.com/de-de/customers/story/1568681979646992611-bayer-azure-en,"['Azure Data Factory', 'Azure\xa0Databricks', 'Azure Kubernetes Service', 'Azure\xa0Synapse\xa0Analytics', 'Intelligente Datenplattform', 'Microsoft\xa0Entra\xa0ID', 'Microsoft Purview', 'Power\xa0BI']",Modern infrastructure,Discrete Manufacturing,"10,000+ employees",Bayer,1,1,1,0,0,0,0,0,0,0.3724305430004333,0.000669065,Western Europe
https://www.microsoft.com/de-de/customers/story/1625853849434740413-fischer-azure-azureiot-en,"['Azure', 'Azure Event Hubs', 'Azure Internet of Things']",Artificial Intelligence,Discrete Manufacturing,"1,000-9,999 employees",fischer,1,0,0,0,0,0,0,0,0,-0.839994924,0.000524261,Western Europe
https://www.microsoft.com/en/customers/story/1752150747214063531-belimo-dynamics-365-discrete-manufacturing-en-switzerland,"['Dynamics 365', 'Dynamics 365 Customer Insights', 'Dynamics 365 Customer Service', 'Dynamics 365 Sales', 'Microsoft Teams']",Powerful business apps,Discrete Manufacturing,"1,000-9,999 employees",Belimo,0,0,0,0,1,0,1,0,0,-0.188340741,1.9489227570375227e-06,Central Europe
https://www.microsoft.com/en/customers/story/1624813775556693155-autoliv-datamesh-dynamics365-china,"['Azure', 'Dynamics 365 Remote Assist']",Digital service,Discrete Manufacturing,"10,000+ employees",Autoliv,0,1,0,0,1,1,0,0,1,0.4648540983606557,9.800770623123685e-06,East Asia
https://www.microsoft.com/en/customers/story/1388830125073074297-thyssenkrupp-steel-azure-en,"['Azure', 'SAP on Azure']",Modern infrastructure,Discrete Manufacturing,"10,000+ employees",thyssenkrupp,1,0,0,0,0,0,0,0,0,-0.166788802,7.792944187544249e-05,Western Europe
https://www.microsoft.com/en/customers/story/1481507556746562229-rimac-technology-automotive-azure-hpc-ai,"['Azure HPC', 'Azure Virtual Machines']",High-performance computing,Vehicle Supplier,"1,000-9,999 employees",Rimac,0,0,0,0,0,1,0,0,1,0.6467926267281106,1.4782730455206164e-05,Southern Europe
https://www.microsoft.com/en/customers/story/1490603707313931205-rubble-master-discrete-manufacturing-microsoft-365-en-austria,"['Microsoft 365', 'Microsoft Teams', 'Microsoft Intune']",Security,Discrete Manufacturing,50-999 employees,Rubble Master,1,1,0,1,0,0,0,0,0,-1.82744183,3.265265367724568e-05,Central Europe
https://www.microsoft.com/de-de/customers/story/1756720369781755502-volkswagen-ag-power-apps-automotive-en-germany,['Power\xa0Apps'],Low-code development,Vehicle Supplier,"10,000+ employees",Volkswagen,1,0,0,0,0,0,0,0,0,-0.556391478,0.000930917,Western Europe
https://www.microsoft.com/en/customers/story/1435762992756331571-nivy-smartwatch-discrete-manufacturing-azure-cosmos-db,"['Azure Cosmos DB', 'Azure IoT Hub', 'Azure SQL Database', 'Power BI']",Modern infrastructure,Discrete Manufacturing,1-49 employees,Nivy,1,1,0,0,0,0,0,0,0,1.0390925000000002,1.4826925849384951e-06,Central Europe
https://www.microsoft.com/en/customers/story/1430490742181811110-dehn-azure-hpc-en,['Azure'],High-performance computing,Discrete Manufacturing,"1,000-9,999 employees",Dehn,1,0,0,0,0,0,0,0,0,-1.062114851,6.834152308579825e-06,Western Europe
https://www.microsoft.com/en/customers/story/22965-sandvik-azure-open-ai-service,"['Azure OpenAI Service', 'Azure AI Search', 'GitHub Copilot']",Artificial Intelligence,Industrials and Manufacturing,"10,000+ employees",Sandvik,0,0,1,0,0,0,1,0,1,-0.847795795,4.834491924727676e-05,Nordics
https://www.microsoft.com/en/customers/story/23867-glidewell-dental-dynamics-365-finance,"['Dynamics 365 Finance', 'Dynamics 365 Supply Chain Management', 'Power Automate', 'Power BI', 'Microsoft 365', 'Dynamics 365']",Scaled operations,Industrials and Manufacturing,"1,000-9,999 employees",Glidewell,1,0,0,0,1,0,0,1,0,-0.834295238,1.4847129758699368e-06,North America
https://www.microsoft.com/de-de/customers/story/1779237702819199049-eberspaecher-excel-discrete-manufacturing-en-germany,"['Dynamics\xa0365 Customer Service', 'Dynamics\xa0365 Field Service', 'Dynamics\xa0365 Sales', 'Excel', 'Outlook', 'Power\xa0BI', 'Dynamics\xa0365 Commerce', 'Dynamics\xa0365 Remote Assist', 'Dynamics\xa0365', 'Microsoft Teams', 'Dynamics\xa0365 Customer Insights']",Digital service,Discrete Manufacturing,"10,000+ employees",Eberspächer,1,1,0,0,0,0,1,0,0,2.4618714285714285,4.280102889655296e-07,Western Europe
https://www.microsoft.com/en/customers/story/1512569785386687492-agero-azure-infra,['Azure Virtual Desktop'],Modern infrastructure,Vehicle Supplier,"1,000-9,999 employees",Agero,1,0,0,0,0,0,1,0,0,0.020093333,6.686065406261046e-07,North America
https://www.microsoft.com/en/customers/story/1747761509974495388-schaeffler-technologies-ag-azure-storage-discrete-manufacturing-en-germany,"['Azure', 'Azure HPC', 'Azure Storage']",Modern infrastructure,Discrete Manufacturing,"10,000+ employees",Schaeffler,1,0,0,0,0,0,0,0,0,1.5534720430107527,1.3302990503028865e-05,Western Europe
https://www.microsoft.com/en/customers/story/18804-wika-dynamics-365-sales,"['Dynamics 365 Sales', 'Dynamics 365 Finance']",Agile supply chain,Discrete Manufacturing,"10,000+ employees",WIKA,1,0,0,0,0,0,0,1,0,0.7819111111111111,2.1418446264711945e-05,Western Europe
https://www.microsoft.com/en/customers/story/1599815807103185658-biomar-manufacturing-microsoft-project,"['Microsoft 365', 'Microsoft Teams', 'Power Apps', 'Power Automate', 'Project', 'Dataverse', 'Power BI']",Employee experience,Discrete Manufacturing,"1,000-9,999 employees",BioMar,1,0,0,0,1,0,0,0,0,2.040392307692308,1.6994682873281124e-06,Nordics
https://www.microsoft.com/en/customers/story/1784144855580651969-slcagricola-azure-forestry-and-fishing-en-brazil,"['Azure', 'Azure Databricks', 'Azure Kubernetes Service', 'Azure Synapse Analytics', 'Microsoft 365 E5', 'Microsoft Purview', 'Power BI', 'SharePoint', 'Visual Studio', 'Azure DevOps']",Modern infrastructure,AgriBusiness,"1,000-9,999 employees",SLC,1,1,0,1,1,0,0,0,0,0.95096836492891,5.3795629510798485e-05,South America
https://www.microsoft.com/en/customers/story/814362-siemens-manufacturing-dynamics-365-field-service,"['Azure', 'Dynamics 365 Customer Service', 'Dynamics 365 Field Service', 'Power BI']",Digital service,Discrete Manufacturing,"10,000+ employees",Siemens,1,0,0,0,1,0,1,0,0,0.5817478301337986,0.000678839,Western Europe
https://www.microsoft.com/en/customers/story/1790469603343301337-hobart-dynamics-365-customer-service-discrete-manufacturing-en-united-states,"['Dynamics 365 Customer Service', 'Dynamics 365 Field Service', 'Dynamics 365 Finance', 'Dynamics 365 Supply Chain Management']",Customer experience,Discrete Manufacturing,"1,000-9,999 employees",Hobart,0,0,0,0,0,0,1,0,1,-0.660979471,0.000278438,North America
https://www.microsoft.com/en/customers/story/1650265213028177234-gm-cloud-based-developer-services-from-microsoft,"['Azure', 'Azure Deployment Environments', 'Microsoft Dev Box', 'GitHub', 'Microsoft Intune']",Low-code development,Vehicle Supplier,"10,000+ employees",General Motors,0,0,0,0,1,0,1,0,0,-0.194562884,0.000960681,North America
https://www.microsoft.com/en/customers/story/1391893657684899478-zftech-automotive-teams,"['Microsoft 365', 'Microsoft Teams', 'Microsoft Teams Rooms', 'Microsoft Teams Phone']",Employee experience,Vehicle Supplier,"10,000+ employees",ZF,1,0,0,0,1,0,0,0,0,0.0,0.0,Western Europe
https://www.microsoft.com/en/customers/story/1616787919369573214-hollen-automotive-m365-business-premium,"['Exchange Online', 'Microsoft 365 Business Premium', 'Microsoft Teams', 'Microsoft Viva Engage', 'Microsoft Defender for Endpoint', 'Microsoft Intune', 'SharePoint']",Employee experience,Vehicle Supplier,50-999 employees,HOLLEN,0,0,0,1,1,0,0,0,0,-1.126630129,4.6970060069956414e-05,Central Europe
https://www.microsoft.com/en/customers/story/1615496342320106124-hilti-manufacturing-azure,"['Azure', 'Azure Firewall', 'Azure Storage', 'SAP on Azure']",Modern infrastructure,Discrete Manufacturing,"10,000+ employees",Hilti,1,0,0,0,0,0,0,0,0,1.4773268456375837,5.883184809646019e-06,Central Europe
https://www.microsoft.com/en/customers/story/1518870991322054890-anchor-fasteners-discrete-manufacturing-azure-en-taiwan,"['Azure', 'Azure IoT Edge', 'Dynamics 365', 'Power Automate']",Modern infrastructure,Discrete Manufacturing,50-999 employees,Anchor,1,1,1,0,0,0,0,0,1,-0.283808965,0.00611675,East Asia
https://www.microsoft.com/en/customers/story/1675606625407634600-rimac-automotive-microsoft-365-en-croatia,"['Microsoft 365 E5', 'Microsoft Intune', 'Windows Autopilot']",Security,Vehicle Supplier,"1,000-9,999 employees",Rimac,1,0,0,1,0,0,0,0,0,-0.22669618,4.8025691324667375e-05,Southern Europe
https://www.microsoft.com/de-de/customers/story/1491296255958074132-usm-discrete-manufacturing-microsoft-365-de-switzerland,['Microsoft\xa0365'],Security,Discrete Manufacturing,50-999 employees,USM,1,1,0,0,1,0,0,0,0,0.1664754782608695,6.496065938067758e-05,Central Europe
https://www.microsoft.com/en/customers/story/1711110034134670055-klockner-pentaplast-story,"['Microsoft 365', 'Microsoft Edge', 'Microsoft Teams', 'OneDrive for Business', 'Power Automate', 'Microsoft Endpoint Configuration Manager', 'Microsoft Intune', 'Windows Autopilot', 'Power BI', 'Windows 11', 'Microsoft 365 Copilot']",Security,Discrete Manufacturing,"1,000-9,999 employees",Klockner,1,0,1,1,0,1,0,0,0,0.9452,1.1117989254461332e-06,Western Europe
https://www.microsoft.com/en/customers/story/1373230459267521888-sonem-aitgmbh-azure-en,"['Azure', 'Azure IoT Central', 'Azure IoT Edge', 'Azure Internet of Things']",Artificial Intelligence,Discrete Manufacturing,50-999 employees,SONEM,1,1,0,0,0,0,0,0,1,0.0,0.0,Western Europe
https://www.microsoft.com/en/customers/story/1566156988784595038-seewo-manufacturing-azure,"['Azure Cosmos DB', 'Azure Database for MySQL', 'Azure Kubernetes Service', 'Microsoft Teams']",Modern infrastructure,Discrete Manufacturing,"1,000-9,999 employees",Guangzhou Shirui,0,0,0,0,0,0,1,0,0,0.0,0.0,East Asia
https://www.microsoft.com/en/customers/story/21918-siemens-healthineers-azure-open-ai-service,"['Azure OpenAI Service', 'Azure', 'Microsoft Teams', 'Azure DevOps', 'Azure Machine Learning', 'Azure AI Foundry']",Artificial Intelligence,Industrials and Manufacturing,"1,000-9,999 employees",Siemens,1,0,1,0,1,0,0,0,1,0.954951518253156,0.00040455,Western Europe
https://www.microsoft.com/en/customers/story/1594777687655227707-encina-chemicals-azure,"['Azure', 'Azure HPC']",High-performance computing,Chemicals,1-49 employees,Encina,1,0,0,0,0,1,0,0,0,2.905870588235294,6.0258450554943365e-06,North America
https://www.microsoft.com/en/customers/story/1579052441956426744-daikin-industries-discrete-manufacturing-azure-en-japan,"['Azure', 'Azure Machine Learning']",Cloud-scale analytics,Discrete Manufacturing,"10,000+ employees",Daikin,0,1,0,0,0,0,0,0,0,1.497334370139969,2.5056851866008667e-05,East Asia
https://www.microsoft.com/en/customers/story/1678641716482922676-lexmark-discrete-manufacturing-azure-en-united-states,"['Azure', 'Azure Internet of Things']",Modern infrastructure,Discrete Manufacturing,"1,000-9,999 employees",Lexmark,1,0,0,0,0,0,1,0,1,3.2509351351351357,2.1779402468714335e-06,North America
https://www.microsoft.com/en/customers/story/1422938843831293737-goldbeck-HoloBuilder-azure-machine-learning-en,"['Azure', 'Azure Machine Learning']",Artificial Intelligence,Discrete Manufacturing,"1,000-9,999 employees",GOLDBECK,0,1,1,0,0,0,0,0,1,1.7209515624999998,2.278805740070451e-06,Western Europe
https://www.microsoft.com/en/customers/story/1525972202923668033-ultimation-peritossolutions-dynamics365,"['Dynamics 365 Business Central', 'Microsoft Entra ID', 'Power BI']",Agile supply chain,Vehicle Supplier,50-999 employees,Ultimation,1,0,0,0,0,0,1,0,0,1.6245666666666665,9.919845127993525e-08,North America
https://www.microsoft.com/de-de/customers/story/1662495675335123744-siemens-energy-teams-en,"['Microsoft Teams', 'Microsoft\xa0Teams-Räume']",Employee experience,Discrete Manufacturing,"10,000+ employees",Siemens Energy,0,0,0,0,1,1,0,0,0,0.9830866501240696,0.000256365,Western Europe
https://www.microsoft.com/en/customers/story/1504311236437869486-fujitsu-document-scanning-azure-form-recognizer,"['Azure', 'Azure AI Document Intelligence', 'Azure AI Services']",Artificial Intelligence,Discrete Manufacturing,"10,000+ employees",Fujitsu,0,1,1,0,0,0,1,0,0,0.5766794921875003,8.875378119431375e-05,North America
https://www.microsoft.com/en/customers/story/1457137691798953119-mcico-discrete-manufacturing-microsoft-teams-en-united-states,"['Dynamics 365 Customer Insights', 'Dynamics 365 Finance', 'Dynamics 365 Supply Chain Management', 'Dynamics AX', 'Microsoft Teams']",Agile supply chain,Discrete Manufacturing,50-999 employees,Mid-Continent,1,0,0,0,0,0,1,0,0,0.0,0.0,North America
https://www.microsoft.com/en/customers/story/861883-danfoss-manufacturing-azure,"['Azure', 'Azure Databricks', 'Azure Event Hubs', 'Azure SQL Database', 'Power BI']",Modern infrastructure,Discrete Manufacturing,"10,000+ employees",Danfoss,1,0,0,0,0,1,1,0,0,1.4972376190476189,2.0438660333683465e-05,Nordics
https://www.microsoft.com/en/customers/story/23233-bucher-industries-azure-open-ai-service,"['Azure OpenAI Service', 'Azure AI Search', 'Azure Cosmos DB']",Cloud-scale analytics,Vehicle Supplier,"10,000+ employees",Bucher,0,1,1,0,0,0,1,0,1,-3.218759664,1.692170823694498e-05,Central Europe
